CO_ENTIDADE,NO_ENTIDADE,NO_MUNICIPIO,is_rural,is_loc_diferenciada,NU_ANO_CENSO,y_real,y_pred,residuo,grupo
26084201,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA DE LOURDES TEMPORAL,Cupira,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26084317,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL MOREIRA DA COSTA,Ibirajuba,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26084791,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MANOEL EDMUNDO,Lagoa dos Gatos,0,0,2023,0.5,0.34792646765708923,0.15207353234291077,urbana
26086077,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO PESSOA SOUTO MAIOR,Sairé,0,0,2023,0.0,0.9205297827720642,-0.9205297827720642,urbana
26086638,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI EPIFANIO,São Joaquim do Monte,0,0,2023,0.2,0.5472582578659058,-0.34725825786590575,urbana
26086905,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUINA LIRA,Aliança,0,0,2023,0.0,0.28201383352279663,-0.28201383352279663,urbana
26087022,ESCOLA CEL LUIZ IGNACIO PESSOA DE MELO,Aliança,1,0,2023,0.0,0.48618584871292114,-0.48618584871292114,rural
26087030,ESCOLA DOM BOSCO,Aliança,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26087375,ESCOLA DE REFERENCIA EM ENSINO MEDIO JAIME COELHO,Buenos Aires,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26087715,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO TAVARES,Camutanga,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26087880,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO DEPUTADO JOAO TEOBALDO DE AZEVEDO,Carpina,0,0,2023,0.0,2.211577892303467,-2.211577892303467,urbana
26087910,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO CAVALCANTI PETRIBU,Carpina,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26087928,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DE LIMA JUNIOR,Carpina,0,0,2023,0.3,0.23676270246505737,0.06323729753494262,urbana
26088134,ESCOLA SAO JOSE,Carpina,0,0,2023,0.0,0.32511237263679504,-0.32511237263679504,urbana
26088258,ESCOLA ALUISIO GERMANO,Carpina,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26088282,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM OLAVO,Carpina,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26088410,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO CORREIA DE OLIVEIRA ANDRADE,Condado,0,0,2023,0.0,0.5913581252098083,-0.5913581252098083,urbana
26088533,ESCOLA JULIO CORREIA DE OLIVEIRA,Condado,0,0,2023,0.4,0.3127087652683258,0.08729123473167422,urbana
26088606,ESCOLA DE REFERENCIA EM ENSINO MEDIO EMILIANO PEREIRA BORGES,Ferreiros,0,0,2023,0.0,0.6475237011909485,-0.6475237011909485,urbana
26088851,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM,Goiana,0,0,2023,0.0,0.582431972026825,-0.582431972026825,urbana
26088886,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR JOAO ALFREDO,Goiana,0,0,2023,0.0,0.22566157579421997,-0.22566157579421997,urbana
26088894,ESCOLA DE REFERENCIA EM ENSINO MEDIO BENIGNO PESSOA DE ARAUJO,Goiana,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26089238,ESCOLA CEL JOSE PINTO DE ABREU,Goiana,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26089424,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAMPO MAYOR,Goiana,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26089505,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI ORLANDO,Itambé,0,0,2023,2.8,0.20588096976280212,2.5941190302371977,urbana
26089530,ESCOLA ARRUDA CAMARA,Itambé,0,0,2023,0.0,0.33495959639549255,-0.33495959639549255,urbana
26089947,ESCOLA SEVERINO GOUVEIA DE LIMA,Itaquitinga,0,0,2023,4.7,2.797255754470825,1.902744245529175,urbana
26090058,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR FRANCISCO SIQUEIRA C DA CUNHA,Lagoa do Carro,0,0,2023,0.0,0.5472582578659058,-0.5472582578659058,urbana
26090309,ESCOLA DE REFERENCIA EM ENSINO MEDIO TRISTAO FERREIRA BESSA,Lagoa de Itaenga,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26090406,ESCOLA DE REFERENCIA EM ENSINO MEDIO CREUSA DE FREITAS CAVALCANTI,Macaparana,0,0,2023,0.4,0.2944621443748474,0.10553785562515261,urbana
26090759,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL BRIGADEIRO EDUARDO GOMES,Macaparana,0,0,2023,0.0,0.40650781989097595,-0.40650781989097595,urbana
26090767,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL ANTONIO COUTINHO,Macaparana,0,0,2023,0.0,0.2534627318382263,-0.2534627318382263,urbana
26090864,ESCOLA DOM CARLOS COELHO - NAZARE,Nazaré da Mata,0,0,2023,0.3,0.2476770579814911,0.0523229420185089,urbana
26090902,ESCOLA DE REFERENCIA EM ENSINO MEDIO DON VIEIRA,Nazaré da Mata,0,0,2023,0.8,0.20588096976280212,0.5941190302371979,urbana
26090910,ESCOLA DE REFERENCIA EM ENSINO MEDIO MACIEL MONTEIRO,Nazaré da Mata,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26090970,ESCOLA DE APLICACAO PROFESSOR CHAVES,Nazaré da Mata,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26091259,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONFEDERACAO DO EQUADOR,Paudalho,0,0,2023,0.0,1.2983542680740356,-1.2983542680740356,urbana
26091267,ESCOLA DE REFERENCIA EM ENSINO MEDIO HERCULANO BANDEIRA,Paudalho,0,0,2023,0.0,0.2476770579814911,-0.2476770579814911,urbana
26091291,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR LANDELINO BARRETO LINS,Paudalho,0,0,2023,0.0,0.21679531037807465,-0.21679531037807465,urbana
26091542,ESCOLA JOAO CAVALCANTI PETRIBU,Paudalho,0,0,2023,0.0,0.5206834673881531,-0.5206834673881531,urbana
26091720,ESCOLA DE REFERENCIA EM ENSINO MEDIO JORNALISTA JADER DE ANDRADE,Timbaúba,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26091828,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JOSE MENDES DA SILVA,Timbaúba,0,0,2023,9.4,1.4157363176345825,7.984263682365418,urbana
26091836,ESCOLA PROFESSORA ELISABETH LYRA,Timbaúba,0,0,2023,0.8,1.5108524560928345,-0.7108524560928344,urbana
26092301,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR WALFREDO LUIZ PESSOA DE MELO,Tracunhaém,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26092492,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR JOAQUIM CORREIA,Vicência,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26092786,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE GUEDES,Vicência,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26093030,ESCOLA DE REFERENCIA EM ENSINO MEDIO PRESIDENTE COSTA E SILVA,Chã de Alegria,0,0,2023,0.0,0.3017944395542145,-0.3017944395542145,urbana
26093219,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO BATISTA DE VASCONCELOS - CHA GRANDE,Chã Grande,0,0,2023,1.1,0.691338300704956,0.40866169929504403,urbana
26093570,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR BARROS GUIMARAES,Glória do Goitá,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26093600,ESCOLA PAROQUIAL DE MENORES,Glória do Goitá,0,0,2023,3.0,0.2944621443748474,2.7055378556251526,urbana
26093995,ESCOLA DE REFERENCIA EM ENSINO MEDIO CAPITAO MANOEL GOMES D ASSUNCAO,Pombos,0,0,2023,0.1,0.2944621443748474,-0.1944621443748474,urbana
26094800,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO DIAS CARDOSO,Vitória de Santo Antão,0,0,2023,0.0,0.2621113955974579,-0.2621113955974579,urbana
26094860,ESCOLA DE REFERENCIA EM ENSINO MEDIO GUIOMAR KRAUSE GONCALVES,Vitória de Santo Antão,0,0,2023,0.8,1.006288766860962,-0.20628876686096187,urbana
26094878,ESCOLA MADRE LUCILA MAGALHAES,Vitória de Santo Antão,0,0,2023,0.9,0.2717093527317047,0.6282906472682953,urbana
26095289,ESCOLA TECNICA ESTADUAL JOSE JOAQUIM DA SILVA FILHO,Vitória de Santo Antão,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26095297,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA AMELIA COELHO,Vitória de Santo Antão,0,0,2023,2.3,0.25119706988334656,2.0488029301166533,urbana
26095335,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR JOAO CLEOFAS DE OLIVEIRA,Vitória de Santo Antão,0,0,2023,0.0,0.4895588755607605,-0.4895588755607605,urbana
26095530,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EUDOXIA DE ALCANTARA FERREIRA,Vitória de Santo Antão,0,0,2023,7.4,0.2944621443748474,7.105537855625153,urbana
26095572,ESCOLA OLIVIA CARNEIRO DE CARVALHO,Vitória de Santo Antão,0,0,2023,6.0,1.0761024951934814,4.9238975048065186,urbana
26096030,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO VICENTE DE QUEIROZ,Água Preta,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26096072,ESCOLA MIRANDOLINA PESSOA DE QUEIROZ,Xexéu,1,0,2023,0.0,0.2944621443748474,-0.2944621443748474,rural
26096358,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO VICENTE DE QUEIROZ - USINA,Água Preta,1,0,2023,0.0,0.4017843008041382,-0.4017843008041382,rural
26097117,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO ALVES DE ARAUJO,Amaraji,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26097249,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM LUIZ DE BRITO,Amaraji,0,0,2023,0.0,0.2778174579143524,-0.2778174579143524,urbana
26097257,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR ANTHENOR GUIMARAES,Barreiros,1,0,2023,0.0,0.20588096976280212,-0.20588096976280212,rural
26097354,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO CRISTIANO BARBOSA E SILVA,Barreiros,0,0,2023,0.0,0.385256826877594,-0.385256826877594,urbana
26097370,ESCOLA HELIO SANTIAGO RAMOS,Barreiros,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26097591,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JOAQUIM AUGUSTO DE NORONHA FILHO,Barreiros,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26097710,ESCOLA TECNICA ESTADUAL CENTRAL DE BARREIROS,Barreiros,1,0,2023,0.0,0.3376578688621521,-0.3376578688621521,rural
26097982,ESCOLA DE REFERENCIA EM ENSINO MEDIO PRESIDENTE TANCREDO NEVES,Belém de Maria,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26098210,ESCOLA DE REFERENCIA EM ENSINO MEDIO ATHAYDE ACCIOLY LINS,Catende,0,0,2023,0.0,1.152154803276062,-1.152154803276062,urbana
26098270,ESCOLA DE REFERENCIA EM ENSINO MEDIO COSTA AZEVEDO - CATENDE,Catende,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26098415,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SOFIA FEIJO SAMPAIO,Catende,1,0,2023,0.0,0.23676270246505737,-0.23676270246505737,rural
26098482,ESCOLA DE REFERENCIA EM ENSINO MEDIO MENDO SAMPAIO,Catende,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26098504,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO TOBIAS BARRETO,Catende,1,0,2023,0.0,0.8978719115257263,-0.8978719115257263,rural
26098822,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ABIGAIL GUERRA,Cortês,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26098920,ESCOLA TECNICA ESTADUAL LUIZ DIAS LINS,Escada,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26099322,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ERALDO CAMPOS,Escada,0,0,2023,1.0,0.2944621443748474,0.7055378556251526,urbana
26099365,ESCOLA DOUTOR FERNANDO CAMPELO,Escada,0,0,2023,0.0,-0.10563592612743378,0.10563592612743378,urbana
26099489,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO RODRIGUES DE CARVALHO,Escada,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26099497,ESCOLA DE REFERENCIA EM ENSINO MEDIO VIGARIO PEDROSA,Escada,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26099853,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR JAIME MONTEIRO,Gameleira,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26100525,ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR EDUARDO CAMPOS,Joaquim Nabuco,0,0,2023,0.0,0.30537647008895874,-0.30537647008895874,urbana
26100614,ESCOLA DE REFERENCIA EM ENSINO MEDIO FABIO DA SILVEIRA BARROS,Maraial,0,0,2023,0.7,1.636136770248413,-0.9361367702484131,urbana
26100940,ESCOLA DE REFERENCIA EM ENSINO MEDIO MIGUEL PELLEGRINO,Jaqueira,0,0,2023,1.6,0.30537647008895874,1.2946235299110413,urbana
26101084,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ABILIO AMERICO GALVAO,Palmares,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26101203,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR PEDRO AFONSO DE MEDEIROS,Palmares,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26101599,ESCOLA PROFESSOR ELISEU PEREIRA DE MELO,Palmares,0,0,2023,0.0,1.4685662984848022,-1.4685662984848022,urbana
26101602,ESCOLA DE REFERENCIA EM ENSINO MEDIO DA FRATERNIDADE PALMARENSE,Palmares,0,0,2023,0.0,0.34094029664993286,-0.34094029664993286,urbana
26101610,ESCOLA MAQUINISTA AMARO MONTEIRO,Palmares,1,0,2023,1.2,0.30537647008895874,0.8946235299110412,rural
26101653,ESCOLA TECNICA ESTADUAL DE PALMARES,Palmares,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26102153,ESCOLA DE REFERENCIA EM ENSINO MEDIO ELISA MARQUES DE ASSIS,Primavera,0,0,2023,0.0,0.3842214345932007,-0.3842214345932007,urbana
26102250,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR FERNANDO PESSOA DE MELLO,Quipapá,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26102552,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO LOPES DE SIQUEIRA SANTOS,Ribeirão,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26102633,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE AMERICO NOVAIS,Ribeirão,0,0,2023,0.0,0.43712905049324036,-0.43712905049324036,urbana
26103052,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM NABUCO,Ribeirão,1,0,2023,0.0,0.24435202777385712,-0.24435202777385712,rural
26103370,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM SILVERIO PIMENTEL,Rio Formoso,0,0,2023,1.4,0.6432835459709167,0.7567164540290832,urbana
26103745,ESCOLA DE REFERENCIA EM ENSINO MEDIO WILSON DE ANDRADE BARRETO,Rio Formoso,0,0,2023,0.0,0.3849044144153595,-0.3849044144153595,urbana
26103834,ESCOLA DE REFERENCIA EM ENSINO MEDIO TAMANDARE,Tamandaré,0,0,2023,0.3,0.21679531037807465,0.08320468962192534,urbana
26104083,ESCOLA DE REFERENCIA EM ENSINO MEDIO ELOY MALTA DE ALENCAR,São Benedito do Sul,0,0,2023,0.0,0.2944621443748474,-0.2944621443748474,urbana
26104229,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CARLOS JOSE DIAS DA SILVA,São José da Coroa Grande,0,0,2023,0.0,0.20660187304019928,-0.20660187304019928,urbana
26104245,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO FRANCISCO DE ASSIS,São José da Coroa Grande,0,0,2023,0.0,5.7457804679870605,-5.7457804679870605,urbana
26104601,ESCOLA DE REFERENCIA EM ENSINO MEDIO BARRA DO SIRINHAEM,Sirinhaém,0,0,2023,0.4,1.186680555343628,-0.7866805553436279,urbana
26104920,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR EURICO CHAVES,Sirinhaém,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26105101,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO PEREIRA SOBRINHO,Xexéu,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26105195,ESCOLA DE REFERENCIA EM ENSINO MEDIO BRASILINO JOSE DE CARVALHO,Igarassu,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26105250,ESCOLA DE REFERENCIA EM ENSINO MEDIO EURICO PFISTERER,Igarassu,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26105314,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO PESSOA GUERRA,Igarassu,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26105519,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTOS COSME E DAMIAO,Igarassu,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26105837,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA GAYAO PESSOA GUERRA,Araçoiaba,0,0,2023,0.0,0.28201383352279663,-0.28201383352279663,urbana
26105888,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NOVA CRUZ,Igarassu,1,0,2023,0.0,0.21679531037807465,-0.21679531037807465,rural
26106060,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALBERTO AUGUSTO DE MORAIS PRADINES,Ilha de Itamaracá,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26106159,ESCOLA SENADOR PAULO PESSOA GUERRA,Ilha de Itamaracá,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26106337,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSORA GERCINA FERNANDES RODRIGUES,Itapissuma,0,0,2023,0.0,0.9107279777526855,-0.9107279777526855,urbana
26106353,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR JOSE ERMIRIO DE MORAES,Itapissuma,1,0,2023,0.0,0.21679531037807465,-0.21679531037807465,rural
26106388,ESCOLA DE REFERENCIA EM ENSINO MEDIO EURIDICE CADAVAL,Itapissuma,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26106582,ESCOLA GENERAL ABREU E LIMA,Abreu e Lima,0,0,2023,0.0,0.2348300814628601,-0.2348300814628601,urbana
26106612,ESCOLA MARECHAL COSTA E SILVA,Abreu e Lima,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26106698,ESCOLA ORFANATO ESTRELA DE BETHEL,Abreu e Lima,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26106701,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PASTOR AMARO DE SENA,Abreu e Lima,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26106728,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO POLIVALENTE DE ABREU E LIMA,Abreu e Lima,0,0,2023,0.0,0.21679531037807465,-0.21679531037807465,urbana
26106957,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ RODOLFO DE ARAUJO JUNIOR,Abreu e Lima,0,0,2023,0.0,0.2115631252527237,-0.2115631252527237,urbana
26107074,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSORA AZINETE RAMOS CARNEIRO,Abreu e Lima,0,0,2023,0.0,0.21679531037807465,-0.21679531037807465,urbana
26107082,ESCOLA PROFESSORA ISAURA DE FRANCA,Abreu e Lima,0,0,2023,0.0,0.21679531037807465,-0.21679531037807465,urbana
26107546,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO ANTONIO CORREIA DE ARAUJO,Camaragibe,0,0,2023,0.0,0.21679531037807465,-0.21679531037807465,urbana
26107562,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO CONSELHEIRO SAMUEL MAC DOWELL,Camaragibe,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26107597,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO FRANCISCO DE PAULA CORREA DE ARAUJO,Camaragibe,0,0,2023,0.0,0.21679531037807465,-0.21679531037807465,urbana
26107600,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CANECA,Camaragibe,0,0,2023,0.0,0.6398423314094543,-0.6398423314094543,urbana
26107651,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARIA DA CONCEICAO DO REGO BARROS LACERDA,Recife,0,0,2023,0.0,0.22566157579421997,-0.22566157579421997,urbana
26107678,ESCOLA MINISTRO JARBAS PASSARINHO,Camaragibe,0,0,2023,1.3,1.09210205078125,0.20789794921875004,urbana
26107937,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ANTONIO CARNEIRO LEAO,Camaragibe,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26107945,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CARLOS FREDERICO DO REGO MACIEL,Camaragibe,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26107961,ESCOLA PROFESSOR NELSON CHAVES,Camaragibe,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26107996,ESCOLA VALE DAS PEDREIRAS,Camaragibe,0,0,2023,0.0,0.2868165075778961,-0.2868165075778961,urbana
26108038,ESCOLA DE REFERENCIA EM ENSINO MEDIO TITO PEREIRA DE OLIVEIRA,Camaragibe,1,0,2023,0.0,0.21347028017044067,-0.21347028017044067,rural
26108046,ESCOLA MAJOR LELIO,Camaragibe,1,0,2023,0.5,0.8912318348884583,-0.39123183488845825,rural
26108801,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI ROMEU PEREA,Jaboatão dos Guararapes,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26108925,ESCOLA DE REFERENCIA EM ENSINO MEDIO NESTOR GOMES DE MOURA,Jaboatão dos Guararapes,1,0,2023,2.8,0.34854796528816223,2.4514520347118376,rural
26108984,ESCOLA DE REFERENCIA EM ENSINO MEDIO POETA MAURO MOTA,Jaboatão dos Guararapes,0,0,2023,0.8,0.45108771324157715,0.3489122867584229,urbana
26109042,ESCOLA DE REFERENCIA EM ENSINO MEDIO RODOLFO AURELIANO,Jaboatão dos Guararapes,0,0,2023,0.0,0.21347028017044067,-0.21347028017044067,urbana
26109107,ESCOLA DE REFERENCIA EM ENSINO MEDIO SIMON BOLIVAR,Jaboatão dos Guararapes,0,0,2023,0.0,0.2243846207857132,-0.2243846207857132,urbana
26109115,ESCOLA SOUZA BRANDAO,Jaboatão dos Guararapes,0,0,2023,3.8,0.6598097085952759,3.140190291404724,urbana
26109360,ESCOLA DE REFERENCIA EM ENSINO MEDIO BERNARDO VIEIRA,Jaboatão dos Guararapes,0,0,2023,0.0,2.228224277496338,-2.228224277496338,urbana
26109441,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESPORTISTA RUBEM RODRIGUES MOREIRA,Jaboatão dos Guararapes,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26109468,ESCOLA DE REFERENCIA EM ENSINO MEDIO VILA RICA,Jaboatão dos Guararapes,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26109506,ESCOLA HENRIQUETA DE OLIVEIRA,Jaboatão dos Guararapes,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26110016,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI JABOATAO,Jaboatão dos Guararapes,0,0,2023,0.7,0.20588096976280212,0.49411903023719783,urbana
26110148,ESCOLA ALFREDO TENORIO,Jaboatão dos Guararapes,0,0,2023,0.0,0.710920512676239,-0.710920512676239,urbana
26110199,ESCOLA DE REFERENCIA EM ENSINO MEDIO MURILO BRAGA,Jaboatão dos Guararapes,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26110229,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO ODETE ANTUNES,Jaboatão dos Guararapes,0,0,2023,0.5,0.489801824092865,0.01019817590713501,urbana
26110237,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR PETRONIO PORTELA,Jaboatão dos Guararapes,0,0,2023,0.3,0.20588096976280212,0.09411903023719786,urbana
26110245,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR ADERBAL JUREMA,Jaboatão dos Guararapes,0,0,2023,0.0,1.5540000200271606,-1.5540000200271606,urbana
26110270,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MOACYR DE ALBUQUERQUE,Jaboatão dos Guararapes,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26110849,ESCOLA ALTO DOS GUARARAPES,Jaboatão dos Guararapes,0,0,2023,0.0,0.23676270246505737,-0.23676270246505737,urbana
26110857,ESCOLA ALZIRA DA FONSECA BREUEL,Jaboatão dos Guararapes,0,0,2023,0.0,0.2661591172218323,-0.2661591172218323,urbana
26110881,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO SEVERO,Jaboatão dos Guararapes,0,0,2023,0.7,0.20588096976280212,0.49411903023719783,urbana
26110970,ESCOLA DE REFERENCIA EM ENSINO MEDIO EDMUR ARLINDO DE OLIVEIRA,Jaboatão dos Guararapes,0,0,2023,0.0,0.5095823407173157,-0.5095823407173157,urbana
26110997,ESCOLA DE REFERENCIA EM ENSINO MEDIO EDSON MOURY FERNANDES,Jaboatão dos Guararapes,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
26111012,ESCOLA DE REFERENCIA EM ENSINO MEDIO FELIPE CAMARAO,Jaboatão dos Guararapes,0,0,2023,0.0,0.20588096976280212,-0.20588096976280212,urbana
