CO_ENTIDADE,NO_ENTIDADE,NO_MUNICIPIO,NU_ANO_CENSO,y_real,y_pred,residuo,residuo_z
26124432,ESCOLA DE REFERENCIA EM ENSINO MEDIO APOLONIO SALES,Recife,2022,0.0,0.3269357681274414,-0.3269357681274414,-0.1595283459609067
26135555,ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR PAULO CAVALCANTI,Olinda,2023,0.0,0.3273324966430664,-0.3273324966430664,-0.15972192968610044
26119730,ESCOLA DE APLICACAO DO RECIFE,Recife,2022,0.0,0.3275366425514221,-0.3275366425514221,-0.15982154270575016
26121670,ESCOLA DE REFERENCIA EM ENSINO MEDIO POETA MANUEL BANDEIRA,Recife,2022,0.0,0.3280993402004242,-0.3280993402004242,-0.16009611108881677
26182084,ESCOLA ESTADUAL JOSE RODRIGUES DE BARROS - MESTRE ZUZA,São José da Coroa Grande,2023,0.0,0.3312905728816986,-0.3312905728816986,-0.16165327344561845
26107570,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO DEPUTADO OSCAR CARNEIRO,Camaragibe,2022,0.0,0.3322656452655792,-0.3322656452655792,-0.1621290601283775
26125757,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CANDIDO DUARTE,Recife,2022,0.0,0.33310002088546753,-0.33310002088546753,-0.16253619380883488
26177013,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEZERROS,Bezerros,2022,0.0,0.33310002088546753,-0.33310002088546753,-0.16253619380883488
26089238,ESCOLA CEL JOSE PINTO DE ABREU,Goiana,2022,0.0,0.3331877291202545,-0.3331877291202545,-0.16257899105216758
26089238,ESCOLA CEL JOSE PINTO DE ABREU,Goiana,2023,0.0,0.33362817764282227,-0.33362817764282227,-0.16279390795981769
26131668,ESCOLA ANIBAL CARDOSO,Ipojuca,2022,0.0,0.33362817764282227,-0.33362817764282227,-0.16279390795981769
26131692,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MARIO ALVES DA SILVA,Ipojuca,2022,0.0,0.3336585760116577,-0.3336585760116577,-0.16280874084741515
26075768,ESCOLA DE REFERENCIA EM ENSINO MEDIO HENRIQUE DIAS,Garanhuns,2023,0.0,0.3336585760116577,-0.3336585760116577,-0.16280874084741515
26122960,ESCOLA DE REFERENCIA EM ENSINO MEDIO VIDAL DE NEGREIROS,Recife,2023,0.0,0.3336585760116577,-0.3336585760116577,-0.16280874084741515
26124580,ESCOLA DE REFERENCIA EM ENSINO MEDIO ELEANOR ROOSEVELT,Recife,2023,0.0,0.3336585760116577,-0.3336585760116577,-0.16280874084741515
26088258,ESCOLA ALUISIO GERMANO,Carpina,2022,0.0,0.3343513309955597,-0.3343513309955597,-0.1631467707221243
26088258,ESCOLA ALUISIO GERMANO,Carpina,2023,0.0,0.3343513309955597,-0.3343513309955597,-0.1631467707221243
26122120,COLEGIO DA POLICIA MILITAR DE PERNAMBUCO,Recife,2023,0.0,0.3343513309955597,-0.3343513309955597,-0.1631467707221243
26076357,ESCOLA INSTITUTO PRESBITERIANO DE HELIOPOLIS,Garanhuns,2023,0.0,0.3348993957042694,-0.3348993957042694,-0.16341419896027878
26067552,ESCOLA DE REFERENCIA EM ENSINO MEDIO RAIMUNDO HONORIO,Bom Jardim,2022,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26065568,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO XXIII,Casinhas,2023,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26111020,ESCOLA DE REFERENCIA EM ENSINO MEDIO HUMBERTO LINS BARRADAS,Jaboatão dos Guararapes,2023,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26069288,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUSTRO COSTA,Limoeiro,2022,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26047837,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR BRASILIANO DONINO DA COSTA LIMA,Pedra,2023,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26070618,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ANTONIO PEDRO DE AGUIAR,Orobó,2023,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26086905,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUINA LIRA,Aliança,2022,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26087375,ESCOLA DE REFERENCIA EM ENSINO MEDIO JAIME COELHO,Buenos Aires,2022,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26053608,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA DO PERPETUO SOCORRO,Capoeiras,2023,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26044862,ESCOLA DE REFERENCIA EM ENSINO MEDIO CORONEL NICOLAU SIQUEIRA,Águas Belas,2023,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26076780,ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO PEREIRA DA COSTA,Iati,2023,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26072254,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAETANO DE MESSINA,Bom Conselho,2023,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26064294,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO DAVID DE SOUZA,Santa Maria do Cambucá,2022,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26058960,ESCOLA DE REFERENCIA EM ENSINO MEDIO CRISTO REI,Pesqueira,2022,0.0,0.33514517545700073,-0.33514517545700073,-0.1635341272191184
26111012,ESCOLA DE REFERENCIA EM ENSINO MEDIO FELIPE CAMARAO,Jaboatão dos Guararapes,2023,0.0,0.3353819251060486,-0.3353819251060486,-0.16364964923781872
26101203,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR PEDRO AFONSO DE MEDEIROS,Palmares,2022,0.0,0.33586832880973816,-0.33586832880973816,-0.163886989981425
26081180,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ALFREDO DAMASO,Terezinha,2023,0.0,0.33586832880973816,-0.33586832880973816,-0.163886989981425
26108038,ESCOLA DE REFERENCIA EM ENSINO MEDIO TITO PEREIRA DE OLIVEIRA,Camaragibe,2022,0.0,0.3359500765800476,-0.3359500765800476,-0.1639268788154249
26063530,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO JOSE,Frei Miguelinho,2023,0.0,0.33629193902015686,-0.33629193902015686,-0.16409369063270984
26097982,ESCOLA DE REFERENCIA EM ENSINO MEDIO PRESIDENTE TANCREDO NEVES,Belém de Maria,2023,0.0,0.3363087773323059,-0.3363087773323059,-0.1641019068890751
26102250,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR FERNANDO PESSOA DE MELLO,Quipapá,2023,0.0,0.3365120589733124,-0.3365120589733124,-0.16420109818937156
26127571,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO BARROS CARVALHO,Recife,2023,0.0,0.33661437034606934,-0.33661437034606934,-0.16425102103556974
26075997,ESCOLA SENADOR ADERBAL JUREMA - GARANHUNS,Garanhuns,2023,0.0,0.336747407913208,-0.336747407913208,-0.1643159367318787
26153742,ESCOLA ESTADUAL MADRE IVA BEZERRA DE ARAUJO,Cabo de Santo Agostinho,2023,0.0,0.336747407913208,-0.336747407913208,-0.1643159367318787
26525852,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR DENIVAL JOSE RODRIGUES DE MELO,Itaquitinga,2022,0.0,0.3368226885795593,-0.3368226885795593,-0.16435266994175243
26124475,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO BRIGADEIRO EDUARDO GOMES,Recife,2023,0.0,0.3369193375110626,-0.3369193375110626,-0.1643998297990844
26123720,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO BARAO DO BONITO,Recife,2023,0.0,0.3369193375110626,-0.3369193375110626,-0.1643998297990844
26115913,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR LUIZ CABRAL DE MELO,Paulista,2023,0.0,0.3373812437057495,-0.3373812437057495,-0.16462521698033272
26154358,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO ICO MANDANTES,Petrolândia,2023,0.0,0.3373812437057495,-0.3373812437057495,-0.16462521698033272
26113635,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARIA EMILIA ROMEIRO ESTELITA,Olinda,2023,0.0,0.3373812437057495,-0.3373812437057495,-0.16462521698033272
26090058,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR FRANCISCO SIQUEIRA C DA CUNHA,Lagoa do Carro,2022,0.0,0.3374992311000824,-0.3374992311000824,-0.16468278894307625
26098822,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ABIGAIL GUERRA,Cortês,2022,0.0,0.3374992311000824,-0.3374992311000824,-0.16468278894307625
26105837,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA GAYAO PESSOA GUERRA,Araçoiaba,2022,0.0,0.3374992311000824,-0.3374992311000824,-0.16468278894307625
26107597,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO FRANCISCO DE PAULA CORREA DE ARAUJO,Camaragibe,2023,0.0,0.3378048539161682,-0.3378048539161682,-0.16483191763161756
26130521,ESCOLA DE REFERENCIA EM ENSINO MEDIO ZUMBI DOS PALMARES,Cabo de Santo Agostinho,2022,0.0,0.3378048539161682,-0.3378048539161682,-0.16483191763161756
26128420,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO CELSO,Recife,2023,0.0,0.3378048539161682,-0.3378048539161682,-0.16483191763161756
26111349,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SUPERVISORA MIRIAM SEIXAS,Jaboatão dos Guararapes,2023,0.0,0.3378048539161682,-0.3378048539161682,-0.16483191763161756
26021900,ESCOLA DE REFERENCIA EM ENSINO MEDIO SOLIDONIO LEITE,Serra Talhada,2023,0.4,0.7386493682861328,-0.3386493682861328,-0.16524399851635008
26127415,ESCOLA DE REFERENCIA EM ENSINO MEDIO OLINTO VICTOR,Recife,2022,0.0,0.33960285782814026,-0.33960285782814026,-0.1657092538489149
26122227,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO GOVERNADOR BARBOSA LIMA,Recife,2023,0.0,0.34039634466171265,-0.34039634466171265,-0.16609643584134903
26121670,ESCOLA DE REFERENCIA EM ENSINO MEDIO POETA MANUEL BANDEIRA,Recife,2023,0.0,0.34101200103759766,-0.34101200103759766,-0.1663968454413379
26191229,ESCOLA TECNICA ESTADUAL PROFESSORA MARIA AMELIA DE FREITAS ARAUJO,Cabrobó,2023,0.0,0.3410487771034241,-0.3410487771034241,-0.16641479032692152
26123517,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MARIANO,Recife,2023,0.0,0.3411632180213928,-0.3411632180213928,-0.16647063178611202
26108038,ESCOLA DE REFERENCIA EM ENSINO MEDIO TITO PEREIRA DE OLIVEIRA,Camaragibe,2023,0.0,0.3428223431110382,-0.3428223431110382,-0.16728020206595426
26123479,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALBERTO TORRES,Recife,2023,0.0,0.3428223431110382,-0.3428223431110382,-0.16728020206595426
26111195,ESCOLA PEDRO BARROS FILHO,Jaboatão dos Guararapes,2023,0.0,0.3429100513458252,-0.3429100513458252,-0.16732299930928698
26090767,ESCOLA ANTONIO COUTINHO,Macaparana,2022,0.0,0.3437512218952179,-0.3437512218952179,-0.1677334485763838
26106612,ESCOLA MARECHAL COSTA E SILVA,Abreu e Lima,2022,0.0,0.34526410698890686,-0.34526410698890686,-0.16847166103324485
26109506,ESCOLA HENRIQUETA DE OLIVEIRA,Jaboatão dos Guararapes,2023,0.0,0.34526410698890686,-0.34526410698890686,-0.16847166103324485
26182106,ESCOLA TECNICA ESTADUAL ANTONIO DOURADO CAVALCANTI,Lajedo,2023,0.0,0.3453499674797058,-0.3453499674797058,-0.16851355666968437
26038536,ESCOLA DE REFERENCIA EM ENSINO MEDIO GUMERCINDO CABRAL,Terra Nova,2022,0.0,0.3453499674797058,-0.3453499674797058,-0.16851355666968437
26088410,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO CORREIA DE OLIVEIRA ANDRADE,Condado,2023,0.0,0.3453499674797058,-0.3453499674797058,-0.16851355666968437
26092301,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR WALFREDO LUIZ PESSOA DE MELO,Tracunhaém,2022,0.0,0.3453499674797058,-0.3453499674797058,-0.16851355666968437
26048337,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE EMILIO DE MELO,Tupanatinga,2022,0.0,0.34601426124572754,-0.34601426124572754,-0.16883769888982922
26080516,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO MARQUES,Saloá,2023,0.0,0.34601426124572754,-0.34601426124572754,-0.16883769888982922
26106698,ESCOLA ORFANATO ESTRELA DE BETHEL,Abreu e Lima,2023,0.0,0.3465353548526764,-0.3465353548526764,-0.16909196657575262
26130319,ESCOLA PROFESSOR NATANAEL BARBOSA MEDRADO,Cabo de Santo Agostinho,2023,0.0,0.3467309772968292,-0.3467309772968292,-0.16918742057005637
26081849,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JOSE CONSTANTINO,Agrestina,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26096030,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO VICENTE DE QUEIROZ,Água Preta,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26045745,ESCOLA DE REFERENCIA EM ENSINO MEDIO DUQUE DE CAXIAS,Buíque,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26090910,ESCOLA DE REFERENCIA EM ENSINO MEDIO MACIEL MONTEIRO,Nazaré da Mata,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26078562,ESCOLA DE REFERENCIA EM ENSINO MEDIO ABILIO MONTEIRO,Lagoa do Ouro,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26089424,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAMPO MAYOR,Goiana,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26174464,ESCOLA DE REFERENCIA EM ENSINO MEDIO HENRIQUE JUSTINO DE MELO,Jucati,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26100525,ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR EDUARDO CAMPOS,Joaquim Nabuco,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26145677,ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTA BARBOSA DE SALES,Vertente do Lério,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26096030,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO VICENTE DE QUEIROZ,Água Preta,2023,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26100525,ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR EDUARDO CAMPOS,Joaquim Nabuco,2023,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26047837,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR BRASILIANO DONINO DA COSTA LIMA,Pedra,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26045656,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO FELIX DE CANTALICE,Buíque,2023,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26131528,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALBERTINA DA COSTA SOARES,Ipojuca,2022,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26091267,ESCOLA DE REFERENCIA EM ENSINO MEDIO HERCULANO BANDEIRA,Paudalho,2023,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26090309,ESCOLA DE REFERENCIA EM ENSINO MEDIO TRISTAO FERREIRA BESSA,Lagoa de Itaenga,2023,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26089424,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAMPO MAYOR,Goiana,2023,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26087715,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO TAVARES,Camutanga,2023,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26145677,ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTA BARBOSA DE SALES,Vertente do Lério,2023,0.0,0.3467811346054077,-0.3467811346054077,-0.1692118948345922
26084201,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA DE LOURDES TEMPORAL,Cupira,2023,0.0,0.3470509946346283,-0.3470509946346283,-0.16934357306713646
26036266,ESCOLA SAO JOSE - PETROLINA,Petrolina,2022,0.0,0.34726396203041077,-0.34726396203041077,-0.16944749053259878
26117258,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL CUSTODIO PESSOA,Paulista,2023,0.0,0.3476989269256592,-0.3476989269256592,-0.16965973170366266
26041910,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA DE MENEZES GUIMARAES,Itacuruba,2023,0.0,0.3479447066783905,-0.3479447066783905,-0.16977965996250227
26076250,ESCOLA DE REFERENCIA EM ENSINO MEDIO VIRGEM DO SOCORRO,Garanhuns,2023,0.0,0.3479447066783905,-0.3479447066783905,-0.16977965996250227
26059789,ESCOLA DE REFERENCIA EM ENSINO MEDIO COMENDADOR MANOEL CAETANO DE BRITO,Poção,2022,0.0,0.34987762570381165,-0.34987762570381165,-0.17072282802504843
26033364,ESCOLA DE REFERENCIA EM ENSINO MEDIO JACOB ANTONIO DE OLIVEIRA,Orocó,2022,0.0,0.35107332468032837,-0.35107332468032837,-0.17130626947926247
26110199,ESCOLA DE REFERENCIA EM ENSINO MEDIO MURILO BRAGA,Jaboatão dos Guararapes,2022,0.0,0.3513889014720917,-0.3513889014720917,-0.1714602552113896
26088410,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO CORREIA DE OLIVEIRA ANDRADE,Condado,2022,0.0,0.3520727753639221,-0.3520727753639221,-0.17179395155619284
26105519,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTOS COSME E DAMIAO,Igarassu,2022,0.0,0.35315465927124023,-0.35315465927124023,-0.17232185693419633
26107996,ESCOLA VALE DAS PEDREIRAS,Camaragibe,2022,0.0,0.3533555269241333,-0.3533555269241333,-0.17241987032871298
26165112,ESCOLA SANTA SOFIA,Camaragibe,2022,0.0,0.3533555269241333,-0.3533555269241333,-0.17241987032871298
26177927,ESCOLA MALAQUIAS MENDES DA SILVA,Petrolina,2023,0.0,0.354196697473526,-0.354196697473526,-0.1728303195958098
26177927,ESCOLA MALAQUIAS MENDES DA SILVA,Petrolina,2022,0.0,0.354196697473526,-0.354196697473526,-0.1728303195958098
26054060,ESCOLA DOM VITAL - CARUARU,Caruaru,2023,0.0,0.3545460104942322,-0.3545460104942322,-0.1730007669247608
26107961,ESCOLA PROFESSOR NELSON CHAVES,Camaragibe,2023,0.0,0.3545460104942322,-0.3545460104942322,-0.1730007669247608
26074362,ESCOLA PE ANTONIO CALLOU DE ALENCAR,Canhotinho,2023,0.0,0.3547447621822357,-0.3547447621822357,-0.1730977478339643
26087928,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DE LIMA JUNIOR,Carpina,2022,0.0,0.3552272915840149,-0.3552272915840149,-0.17333319811150424
26115964,ESCOLA GOVERNADOR ERALDO GUEIROS LEITE,Paulista,2022,0.0,0.35523560643196106,-0.35523560643196106,-0.17333725534252353
26112108,ESCOLA DE REFERENCIA EM ENSINO MEDIO SOFRONIO PORTELA,Moreno,2023,0.0,0.3559449017047882,-0.3559449017047882,-0.17368335605313132
26055082,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR LISBOA,Caruaru,2022,0.0,0.3561447560787201,-0.3561447560787201,-0.1737808750180614
26086638,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI EPIFANIO,São Joaquim do Monte,2022,0.0,0.3561455011367798,-0.3561455011367798,-0.173781238569228
26075997,ESCOLA SENADOR ADERBAL JUREMA - GARANHUNS,Garanhuns,2022,0.0,0.3562139570713043,-0.3562139570713043,-0.17381464165041563
26067382,ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTULINO FERREIRA GOMES,Bom Jardim,2023,0.0,0.35631078481674194,-0.35631078481674194,-0.1738618887600276
26082179,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR FRANCISCO JOAQUIM DE BARROS CORREIA,Altinho,2023,0.0,0.35631078481674194,-0.35631078481674194,-0.1738618887600276
26082179,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR FRANCISCO JOAQUIM DE BARROS CORREIA,Altinho,2022,0.0,0.35631078481674194,-0.35631078481674194,-0.1738618887600276
26030950,ESCOLA ANTONIO CAVALCANTI FILHO,Afrânio,2022,0.0,0.3565927743911743,-0.3565927743911743,-0.1739994856055642
26110849,ESCOLA ALTO DOS GUARARAPES,Jaboatão dos Guararapes,2023,0.0,0.3565927743911743,-0.3565927743911743,-0.1739994856055642
26036215,ESCOLA NUCLEO DE MORADORES - 9,Petrolina,2023,0.0,0.3569808304309845,-0.3569808304309845,-0.17418883759517864
26063891,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE FRANCELINO ARAGAO,Santa Cruz do Capibaribe,2023,0.0,0.3570173680782318,-0.3570173680782318,-0.17420666614438893
26067552,ESCOLA DE REFERENCIA EM ENSINO MEDIO RAIMUNDO HONORIO,Bom Jardim,2023,0.0,0.3572266101837158,-0.3572266101837158,-0.17430876585401822
26054043,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM MIGUEL DE LIMA VALVERDE,Caruaru,2022,0.2,0.5576407313346863,-0.35764073133468627,-0.17451083631764516
26116367,ESCOLA PROFESSORA GENEROSA GIL PEREZ,Paulista,2022,0.0,0.3576425015926361,-0.3576425015926361,-0.17451170011521702
26111020,ESCOLA DE REFERENCIA EM ENSINO MEDIO HUMBERTO LINS BARRADAS,Jaboatão dos Guararapes,2022,0.0,0.3576502203941345,-0.3576502203941345,-0.17451546650530306
26081180,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ALFREDO DAMASO,Terezinha,2022,0.0,0.3576502203941345,-0.3576502203941345,-0.17451546650530306
26092492,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR JOAQUIM CORREIA,Vicência,2022,0.0,0.3576502203941345,-0.3576502203941345,-0.17451546650530306
26091267,ESCOLA DE REFERENCIA EM ENSINO MEDIO HERCULANO BANDEIRA,Paudalho,2022,0.0,0.3576502203941345,-0.3576502203941345,-0.17451546650530306
26065568,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO XXIII,Casinhas,2022,0.0,0.3576502203941345,-0.3576502203941345,-0.17451546650530306
26114607,ESCOLA JOAO MATOS GUIMARAES,Olinda,2022,0.0,0.35873740911483765,-0.35873740911483765,-0.17504596036761277
26134085,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALFREDO DE CARVALHO,Triunfo,2022,0.2,0.5589236617088318,-0.3589236617088318,-0.1751368423424453
26174464,ESCOLA DE REFERENCIA EM ENSINO MEDIO HENRIQUE JUSTINO DE MELO,Jucati,2023,0.0,0.35944822430610657,-0.35944822430610657,-0.1753928027226004
26034328,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO DOM AVELAR BRANDAO VILELA,Petrolina,2023,0.0,0.3602988123893738,-0.3602988123893738,-0.17580784727644314
26107562,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO CONSELHEIRO SAMUEL MAC DOWELL,Camaragibe,2023,0.0,0.3612503111362457,-0.3612503111362457,-0.17627213120029078
26106353,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO SENADOR JOSE ERMIRIO DE MORAES,Itapissuma,2022,0.0,0.3612503111362457,-0.3612503111362457,-0.17627213120029078
26030950,ESCOLA ESTADUAL ANTONIO CAVALCANTI FILHO,Afrânio,2023,0.0,0.3617938160896301,-0.3617938160896301,-0.17653733450530565
26137149,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO STELA MARIA DOS SANTOS PINTO BARROS,Abreu e Lima,2022,0.0,0.3618343770503998,-0.3618343770503998,-0.17655712623081563
26124645,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JORNALISTA COSTA PORTO,Recife,2023,0.0,0.36186808347702026,-0.36186808347702026,-0.1765735732855928
26035146,ESCOLA PROFESSORA ADELINA ALMEIDA,Petrolina,2022,0.4,0.762216329574585,-0.36221632957458494,-0.17674350000927322
26036223,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NOSSA SENHORA APARECIDA,Petrolina,2022,0.0,0.3622171878814697,-0.3622171878814697,-0.17674391882021717
26179857,ESCOLA TECNICA ESTADUAL PORTO DIGITAL,Recife,2023,0.0,0.3623090088367462,-0.3623090088367462,-0.17678872286598954
26107996,ESCOLA VALE DAS PEDREIRAS,Camaragibe,2023,0.0,0.36300820112228394,-0.36300820112228394,-0.17712989382277816
26033089,ESCOLA NOSSA SENHORA DAS GRACAS - DORMENTES,Dormentes,2022,0.0,0.36347857117652893,-0.36347857117652893,-0.1773594109452791
26096072,ESCOLA MIRANDOLINA PESSOA DE QUEIROZ,Xexéu,2023,0.0,0.36347857117652893,-0.36347857117652893,-0.1773594109452791
26070618,ESCOLA PROFESSOR ANTONIO PEDRO DE AGUIAR,Orobó,2022,0.0,0.36347857117652893,-0.36347857117652893,-0.1773594109452791
26109107,ESCOLA DE REFERENCIA EM ENSINO MEDIO SIMON BOLIVAR,Jaboatão dos Guararapes,2022,0.0,0.3637401759624481,-0.3637401759624481,-0.17748706103089737
26135400,ESCOLA ESTADUAL PROFESSORA MARIZA JOSE BARBOSA DA SILVA,Passira,2022,0.0,0.36390218138694763,-0.36390218138694763,-0.17756611159656394
26036215,ESCOLA NUCLEO DE MORADORES - 9,Petrolina,2022,0.0,0.3642246127128601,-0.3642246127128601,-0.17772344199942383
26047365,ESCOLA FREI JOAO PEREIRA DE SOUZA,Itaíba,2022,0.0,0.3644329309463501,-0.3644329309463501,-0.17782509090560653
26056623,ESCOLA DE REFERENCIA EM ENSINO MEDIO CLETO CAMPELO,Gravatá,2022,0.0,0.3645687401294708,-0.3645687401294708,-0.17789135901225525
26126150,ESCOLA ERUNDINA NEGREIROS DE ARAUJO,Recife,2022,1.8,2.1649062633514404,-0.3649062633514404,-0.17805605350754586
26054060,ESCOLA DOM VITAL - CARUARU,Caruaru,2022,0.0,0.3649914860725403,-0.3649914860725403,-0.17809763794418682
26116367,ESCOLA PROFESSORA GENEROSA GIL PEREZ,Paulista,2023,0.0,0.3649914860725403,-0.3649914860725403,-0.17809763794418682
26107082,ESCOLA PROFESSORA ISAURA DE FRANCA,Abreu e Lima,2022,0.0,0.3649914860725403,-0.3649914860725403,-0.17809763794418682
26111349,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SUPERVISORA MIRIAM SEIXAS,Jaboatão dos Guararapes,2022,0.0,0.3656757175922394,-0.3656757175922394,-0.17843150879355
